Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
11.28506533932777,4.5689033963611445,-7.753190789876356,-60.83462851157135,32.06727723434715,6.219035287124543,-4.120805160055937,-35.541237123262874,-79.60892043121754,-1.496614163974396,3.4217699559360906,-100.78121207473387,84.28359160063148,-3.0834980688797535,3.3513392378403792,-232.78578567374535,41.49793024846637,8.613258851824561,2.1789139378665596,113.32377141802637,-327.1484375,-69.82421875,-62.01171875,-253.90625
13.17276109990087,4.474713618380861,-7.197502095052087,-58.70706293845586,23.1234036940984,5.599327680529651,-3.3817188120591894,-38.765951565896735,-74.53794326458542,-0.7807732736738283,5.237798274583947,-76.66209442878937,160.90697210070823,-10.224920598061436,-10.07751201984316,-129.86521103563084,267.33608246132974,7.579591199853819,3.9774058973215176,189.23429232259917,-901.85546875,-32.71484375,-18.06640625,-868.1640625
15.131816662790552,4.345487752052127,-6.630147088072282,-56.56410139862974,13.642049564326205,4.8877063706612125,-2.597032239720527,-40.92836476698892,-62.885490331581394,0.03746658339390643,6.668223295072548,-47.696934683627475,152.83397433292032,-15.787144311296395,-20.542637200626732,22.659813699338077,256.1278334656362,1.0502740743331611,3.1173299188180077,62.950138310725585,155.2734375,-57.12890625,-59.5703125,157.2265625
17.14464911117726,4.183218997622809,-6.055604506022845,-54.43019920479553,3.778014146901587,4.096693944684521,-1.7817021600910745,-42.0150086343617,-46.25704257346518,0.8550044937626212,7.5896903260111666,-16.783105697024943,79.3984297037865,-16.441691375412233,-22.96033066529332,184.7276446755667,45.760469879397,-4.664088125421419,-0.12775681389093813,-135.47593054811497,-1000.0,-72.75390625,-62.5,-1000.0
19.188253976194414,3.9899072835586407,-5.478428092597446,-52.32643722369576,-6.308146772885036,3.239910485884557,-0.9512163803300389,-42.02906142430863,-26.613380389375198,1.572287709373043,7.920577086241816,13.222269991127515,-7.906673928851606,-10.662732031793572,-15.551125027818605,306.545475012089,-161.11003839741318,-5.89186776601329,-4.140082040968514,-201.2345004917035,-782.71484375,-38.57421875,-33.203125,-632.32421875
21.234012450002258,3.7675770053187505,-4.903180889468442,-50.271155899235545,-16.452320734601926,2.3320262044185545,-0.12111464018931885,-40.9927605488539,-6.056400017211803,2.1050293482722617,7.630112703542585,39.74754263331626,-57.847460934708266,0.12059243427139699,-0.9568608038075663,347.679337439928,-206.47831418327692,-3.8406119773853247,-6.579727706333523,-64.03475345742994,815.4296875,-22.4609375,-23.4375,963.37890625
23.2551920499675,3.518590132785733,-4.334069921210212,-48.2726066319079,-26.46576071091754,1.3895810413602971,0.6943992320409504,-38.92496557432469,13.462778177622102,2.3965944379083925,6.745523868257483,60.792852817029505,-41.17136398913453,12.219145790150456,15.149208598876548,299.8855696744461,-99.76707378752036,-1.2098010373284556,-5.116411578220327,146.82939264207758,343.75,-27.83203125,-16.6015625,311.5234375
25.237166755024376,3.2458908346295963,-3.774641618390415,-46.32037939375094,-36.10898639268314,0.43143186938034356,1.4835142686230232,-35.81755047863286,30.411226031219506,2.42518258154044,5.3518436871804225,75.14116686478515,38.70725736093561,21.274547762388515,26.610694187223586,190.44712726967316,34.33250736090512,1.1440026236811627,0.6502251006075487,230.46098375985596,-1000.0,-49.8046875,-45.8984375,-1000.0
27.17275903301409,2.9528613300549975,-3.2278491414729067,-44.392804330659644,-45.116831684088915,-0.5221776873663537,2.2365468370864954,-31.664913742558024,43.69658783711811,2.201886076725179,3.5811794002024935,82.29095153691675,137.44760687503157,23.815637992135294,29.10053251506191,54.98484605218447,87.8349841428354,3.6016032673811003,7.5009359299589935,99.23783249216231,-1000.0,-51.26953125,-52.24609375,-1000.0
29.048934804379794,2.643039726775819,-2.6962861178650956,-42.47194467506039,-53.25089670358213,-1.4510264935285173,2.945091711681067,-26.515589752963113,52.55148256527537,1.763758055808149,1.5957908870882784,82.25513267083889,185.93463855683353,18.582333554152388,21.64988456753038,-83.88509421188817,56.43079789501455,5.463287821113847,10.10753697594668,-137.20016392653835,198.2421875,-20.5078125,-3.90625,347.65625
30.847097546967934,2.3200885648770493,-2.1821197384427613,-40.54356933095559,-60.306243231655905,-2.3355077513313662,3.6021206965985515,-20.471791258600376,56.56388125121724,1.1675919199929308,-0.42759593250431266,75.52119289556863,139.7745376362378,7.294900919581472,7.146791633905159,-205.06600194000404,21.297545690940684,4.814916138551911,5.598637032815641,-258.7514484408494,741.2109375,-28.80859375,-7.32421875,704.58984375
32.55521731186968,1.9878691091906306,-1.686849064656816,-38.58567081539534,-66.08035093441595,-3.1568775050342306,4.202581943363612,-13.65100115111388,55.80909673841672,0.48330719468926814,-2.312515605452067,63.11077167828709,16.362805312339447,-5.919750630431816,-8.817034318285584,-275.97186773345015,44.24158014728843,0.7404092705675273,-3.347793296165296,-137.8194856593127,-780.2734375,-75.1953125,-72.75390625,-828.125
34.16975982689705,1.6501945842794319,-1.2115220355650533,-36.56832742105034,-70.37646363567823,-3.8984897556040914,4.742489890694986,-6.184288862535278,50.806220896746545,-0.21699863408503264,-3.9022363291738857,46.458315504182856,-122.9277965816402,-16.513818550278053,-20.705558990335195,-271.4869570874408,81.47843464242196,-4.971305797277449,-10.46799611148248,119.59437489313669,-1000.0,-62.5,-62.98828125,-1000.0
35.684465305185505,1.310449973575267,-0.7572667215120512,-34.4663242866424,-73.04815288943212,-4.547314328554999,5.217104346327558,1.7466401543694734,42.29478854287536,-0.8703239717253879,-5.079407790442909,27.127922798977725,-220.17135124207883,-21.473495766376967,-25.488411474217294,-199.8542950106245,31.58120503042558,-8.466094023126615,-10.80795657767324,261.52333163374107,-163.0859375,-36.62109375,-35.64453125,-122.0703125
37.0837379005734,0.9716029079349069,-0.3253877211487007,-32.26594559702357,-74.02524745751322,-5.094023013036017,5.62067320209818,9.895688408723604,31.081075233388134,-1.42718665394686,-5.775090564646226,6.627985856870331,-246.8271647004592,-19.964906629602943,-23.05014597551949,-96.68772013735533,-117.21196759040363,-6.486721000975105,-4.003200062617659,146.76288360278258,-916.50390625,-35.64453125,-28.80859375,-923.828125
38.34526885059407,0.636484377201233,0.08293177873077819,-29.96250674153286,-73.30646255079996,-5.532107057513903,5.94753532867641,17.972097899339484,18.01459210289126,-1.8510801255682234,-5.967855802497111,-13.632533725651822,-202.1843978225704,-13.056015648879473,-15.229947034979189,1.7992735205634012,-228.7939297346391,0.5691907235716528,5.679838080174359,-103.7074448829584,-118.65234375,-53.22265625,-63.4765625,-173.33984375
39.44327591282861,0.3078345546264184,0.4666941754877861,-27.557933395043037,-70.94770234534126,-5.857695960808061,6.192502334494703,25.66200425475599,3.980814673903191,-2.119444728616289,-5.681206067990468,-32.369867614278824,-105.2291541484732,-3.297764076491951,-4.917835962297082,75.5774145033006,-152.35796415133822,7.8780137397271846,11.80449743488768,-234.85624010454936,-1000.0,-69.3359375,-63.96484375,-1000.0
40.349354125876964,-0.011919878789739007,0.8249398932619548,-25.060518886348863,-67.0562147938644,-6.070149339074018,6.3506088385597055,32.64403204102165,-10.13124120940083,-2.22624372957778,-4.9793679583764385,-48.465157094413634,13.031598744448194,5.974401244993744,4.764268416124486,121.27241157450928,92.32838879546281,9.559633518438918,9.8978918066465,-124.65587348551128,-347.65625,-47.8515625,-7.32421875,-301.26953125
41.032457655134735,-0.32075396690456354,1.156967595680242,-22.48473316183797,-61.78582202330474,-6.172096586801627,6.418066056099888,38.60509902211174,-23.468744890146723,-2.181107513463736,-3.955552783258183,-60.995677781184746,118.62802668478852,11.91150710865286,11.605595543378021,144.50861395787746,298.4427882454283,4.0092707378320585,1.1439517364150364,98.13070987441591,-884.27734375,-31.25,4.8828125,-869.62890625
41.46058275332076,-0.61684441828651,1.4628381591473572,-19.849273369143454,-55.32540624568793,-6.168478895566927,6.39402495655441,43.261222379986776,-35.23369678012262,-2.003904619485803,-2.7159067086970596,-69.24146276846231,185.5578789341309,13.368790559500743,14.976296684275315,152.345853773451,264.6441707648936,-4.1727981860856636,-8.021377001369517,200.83426510222475,223.6328125,-48.33984375,-48.828125,207.03125
41.60489504701407,-0.8984204989797833,1.7433430943570687,-17.173290453156866,-47.87932875479206,-6.065751048570198,6.280470780966621,46.38211503405196,-44.67930559535727,-1.7197938987301689,-1.3704349035560033,-72.67521667438835,204.03044364704067,11.060578804257931,15.138784793462392,149.0360919341092,1.7642296179971357,-8.293642507761852,-11.131764842148021,90.02062762547067,-1000.0,-63.4765625,-92.7734375,-1000.0
41.44093391039501,-1.1638786849301732,1.9992716925500909,-14.475532885093465,-39.65778556406456,-5.871928211017765,6.079862895559649,47.80340193670687,-51.15151704398208,-1.357607966825665,-0.032235626654823,-70.99467149518581,178.1013604319319,6.6833046011410735,12.189880508765238,132.34219629939332,-266.4458447518449,-5.730925030493484,-6.835713350355538,-106.01877202390294,-867.67578125,-42.96875,-72.265625,-772.94921875
40.94671311309989,-1.4118197943068505,2.230874228750759,-11.775760661700842,-30.877418438218818,-5.596364549993657,5.793564302913346,47.42856347305527,-54.16867301313041,-0.9474811854617278,1.186686689541786,-64.18065342482477,118.50008668200854,2.043412115236438,6.306990468869072,95.02910823231088,-310.3891783961772,0.2799515199229414,1.1111054584953475,-183.16336365238976,721.6796875,-2.9296875,-20.01953125,826.66015625
40.108566525969145,-1.6407247922596055,2.4381533674525193,-9.088218423528108,-21.73799842388346,-5.2484132070556875,5.423049477592367,45.25249964702047,-53.408187994215965,-0.5150193565609754,2.1894864900169266,-52.45850102477707,44.242982741944324,-1.3341377710505293,-1.0609680463564055,38.05703077529016,-99.92183665630954,4.509069821273606,7.791504525825088,-66.83427500352522,447.265625,-17.578125,-24.4140625,388.671875
38.931200207995246,-1.8486560239786978,2.6214266021926025,-6.4120381267712485,-12.388838098526644,-4.8362998315874695,4.9719255624655965,41.388866208279715,-48.65756330473783,-0.07755284099934835,2.909177623390333,-36.23492253703591,-19.31350395774133,-2.6387604367774498,-7.1222660492250505,-23.64938583223967,176.69624970599173,4.431296465797762,9.961556416882011,121.5696381888628,-1000.0,-52.24609375,-72.75390625,-1000.0
37.43346478417773,-2.0334596938982625,2.781340478130038,-3.7365964388095545,-2.9442738834312325,-4.3677185333212085,4.446067001767507,36.043770080360865,-39.94212830610433,0.3521749815670042,3.3128250189468074,-16.213435668741162,-60.74324401635457,-2.33199639617018,-9.453795600452636,-78.94457079246546,281.23041000831205,1.3430064058921511,6.332362576535667,186.0748608297744,-1000.0,-51.7578125,-62.5,-1000.0
35.63431842426399,-2.193243834323575,2.9185670429527555,-1.0557325890122478,6.469714313325863,-3.851301632886837,3.8526736674520694,29.459376762511383,-27.730410731636866,0.7591650445521338,3.3985081415327127,6.4318928706296115,-93.28425044500632,-1.9545165045047725,-7.618970955768469,-132.3535200908366,136.66444620560694,-1.6991218634264669,-1.920448156569215,54.00597390507134,138.18359375,-51.7578125,-12.6953125,226.07421875
33.55186574818438,-2.3266504668204844,3.033936863461989,1.6319477088661436,15.713037437807976,-3.297327202596693,3.200687727586127,21.902558731804206,-12.918057710643318,1.1231902366898159,3.1944859176188225,30.119781144055448,-131.00431241852422,-2.9182654086476285,-3.033834813602477,-184.92734997689226,-102.23876884514878,-2.3831937462916755,-10.033910501243463,-139.11139905968236,945.80078125,-53.22265625,-11.23046875,838.37890625
31.215717820047317,-2.4328958066328052,3.128820023264694,4.335249107951592,24.67144064874895,-2.7175761336647457,2.501870563273497,13.691793385311131,3.3861009298448397,1.4201867230694691,2.757905024472208,53.115693246560575,-162.2806671075664,-5.3365107472586235,2.1127335697676917,-215.11239162677612,-201.6171330563514,-0.5646357708987653,-11.628712394341674,-184.78137786787332,-517.578125,-61.03515625,-80.078125,-682.6171875
28.67005621435949,-2.5117910037133293,3.2049159716463893,7.072332666560312,33.264317521770145,-2.1250431532578538,1.7698448673886893,5.188153767306649,19.973138650114095,1.6250904042397702,2.1637401183911082,73.67597390693409,-161.56203554197236,-7.898178308623228,5.488890591851506,-196.00093103186953,-88.28858678663866,1.7753593679045356,-4.398448660813641,-32.29380349176059,-1000.0,-66.40625,-100.09765625,-1000.0
25.96147275536713,-2.56376726246861,3.2635371931223935,9.858680482514226,41.4037727966904,-1.5335926935382933,1.0175408855960462,-3.2586586267974353,35.4888976897874,1.7153459500273156,1.487594381162719,90.04831114659096,-121.30896978475442,-8.718830121361552,5.1832544247723,-126.33453474827253,82.42610101023129,2.129354256136073,6.552005932137177,148.6623242807098,-137.20703125,-48.828125,-59.08203125,-95.703125
23.12932515469867,-2.5897460243039143,3.305385674372023,12.699422683506414,48.965117721695115,-0.9570862443645943,0.25636510418412356,-11.34701943836919,48.46494310744931,1.6761990487918876,0.7963790146251051,100.56211148908805,-58.715172894057694,-6.421151381805417,0.9764336802218714,-32.06111536874381,114.442979095758,-0.22811471338093015,12.705734039268757,160.1360303530921,-821.2890625,-28.80859375,-11.23046875,-813.96484375
20.206865257064184,-2.5907969820180012,3.331166228184382,15.592095459969704,55.795406560285485,-0.40788507970542537,-0.5019184573778114,-18.82322610736448,57.51173164973584,1.5071881817214063,0.15047573590693664,103.86015935656334,4.191644371987925,-0.8690099249157692,-4.768151252617916,57.047984781701835,-5.7562715586029976,-3.2676961151213533,9.670649409874189,-0.6473146659715461,318.359375,-25.87890625,-14.16015625,248.53515625
17.225480498456037,-2.5678233708957197,3.342253996589855,18.53104038201478,61.73367521641969,0.10441016058077514,-1.2432987119605075,-25.474037412822167,61.545955392012,1.225798185210521,-0.3936389288359965,99.12688447801874,56.986236011019194,6.551006997189668,-8.27837791022958,124.50896774420748,-110.31175270568143,-3.933736604370085,0.2829295210864518,-147.17246666238972,-1000.0,-45.8984375,-51.7578125,-1000.0
14.215164377057814,-2.521525119115669,3.3407113557175196,21.507897493636456,66.6198097359445,0.5731548312782603,-1.951917152214565,-31.130098596708983,59.94033691473246,0.8650809928251266,-0.7889135876205016,86.21854432387478,99.50379057886114,13.187328698464075,-7.100481433299161,166.63983541670228,-60.74196584224143,-1.149431485262834,-8.829451506346054,-120.89367458395324,-399.4140625,-34.66796875,-43.45703125,-339.84375
11.200923041961767,-2.452523183605509,3.3289611438983107,24.508927221522047,70.29138504984512,0.994207457142712,-2.6116587750478595,-35.67726012696603,52.58050377545871,0.4674345336732561,-1.0062865679562727,65.69322080207851,131.4252508841796,16.144510416138857,-1.850426087860831,183.77422000987696,87.83490245744134,3.0335302539014157,-12.286646509025166,36.43226355797008,-850.5859375,-33.69140625,-6.8359375,-833.984375
8.201347775563544,-2.361440153852871,3.3097073674459114,27.514539666961998,72.58865203181442,1.365529874129453,-3.2069555234128293,-39.05816124269393,39.89747236782077,0.078022106135352,-1.0381055757411184,38.80026898978311,148.8381853571764,13.73152907151966,4.459649287800912,176.79698215759169,156.4397227766063,5.305272498806523,-8.325857001194462,143.2176254015813,268.06640625,-55.17578125,-48.33984375,253.90625
5.23224922181941,-2.249008127665174,3.2858627709059056,30.50306207657688,73.37583023808607,1.686645596494091,-3.7235488627000706,-41.25839122099112,22.897676498023323,-0.26204071332193213,-0.8989515021951596,7.445253184847794,149.06053749370142,6.380397078276205,8.354474399699152,149.6472971628251,53.0389039879282,3.9246122976319135,0.951648559938739,85.93318234864276,-1000.0,-51.26953125,-93.75,-1000.0
2.3079097470875887,-2.116217450855652,3.2600594568519363,33.45210088346441,72.55356778314821,1.9579569607277758,-4.15047489523676,-42.29944849587219,3.0943275057921475,-0.5219048868462287,-0.6282235866424817,-25.949627227342457,130.918369967227,-3.4624062131667515,7.545243057738286,107.36006558451778,-123.47707166491791,-0.0578145909610954,10.229058203102628,-65.39654138649966,-924.31640625,-41.015625,-64.94140625,-765.625
-0.5616269048501671,-1.964295817308382,3.2342554776987607,36.33709204879659,70.05752799622319,2.1806163953774615,-4.481501890818516,-42.239713298702945,-17.665963662813308,-0.6835358366094978,-0.2876979955112407,-58.6767697137678,92.42141504133821,-12.233174889772407,2.126171764536199,53.05382520767916,-191.86185969108058,-3.820684318769213,13.524619020958045,-145.20210435654946,619.140625,-25.87890625,-20.5078125,819.82421875
-3.3654178767336367,-1.7944739382298671,3.2100272013967794,39.13802717599215,65.8803083623767,2.357055221816356,-4.714157402027526,-41.14907970041972,-37.32823863485741,-0.7403105428792313,0.0517554605336509,-87.92000209199993,38.736418713987945,-16.60751105056955,-5.004882651388898,-4.976642280660327,-76.04210362864434,-4.959964296995903,8.27108640326613,-68.19781771789391,562.5,-20.99609375,-28.80859375,536.62109375
-6.080818376970065,-1.6077905859641222,3.189053524864921,41.84996592286191,60.10708604314246,2.4913135687882972,-4.848075703673307,-39.07389381741773,-53.734922842102186,-0.6952147257992812,0.3257198329675022,-110.92668840090114,-13.466962604545273,-14.96477387097779,-9.55840704755721,-51.26745170933694,118.48310901416914,-3.1616529487523173,-2.5500842729079287,86.138554280836,-938.96484375,-54.19921875,-71.2890625,-976.5625
-8.676140252887903,-1.405251941477464,3.1730441156266824,44.47839324641565,52.903069291038854,2.5881904557816604,-4.885107860738261,-36.05305565848702,-64.92000742780799,-0.5622836368236316,0.48348210820642695,-125.37054218183344,-53.83028841375617,-8.34607097796407,-8.689243449114283,-81.58048434753171,202.72038439202962,-0.13417299597844942,-12.34232546435765,152.78827870519493,-1000.0,-87.890625,-75.68359375,-1000.0
-11.124460572634153,-1.188297303173301,3.163338605495044,47.024564914858615,44.46352607038214,2.6514842682302673,-4.830376707471879,-32.16514195090063,-69.50216882214802,-0.3697719626714938,0.48974024484843065,-129.77427867663607,-92.22785238938597,-0.1040678554794882,-2.860370140821082,-112.46285360058363,89.50049147347418,2.1248346872947814,-14.965513731643217,53.165543435002945,1.953125,-54.19921875,-33.69140625,206.54296875
-13.4058130045356,-0.9590235655939805,3.1609393023490973,49.48130804881714,35.001609323363766,2.683169103244237,-4.691802892968941,-27.538639715460434,-66.85791049316255,-0.1579827096722686,0.32966543227159806,-123.69697792886207,-139.61139452219666,6.020997022884059,4.883064559467379,-158.75997756805148,-107.86529384939341,3.1157922335483206,-8.132716486519067,-109.9900278214551,958.49609375,-35.64453125,-2.44140625,-995.60546875
-15.495216456032486,-0.7199473624342718,3.1670000130254343,51.83689602662729,24.779976273732903,2.6841758551708534,-4.4781496888615555,-22.334077053935797,-57.051386705187646,0.02988015964700984,0.016161813692112434,-107.71065542058018,-182.38114531542627,8.111050893376389,11.095518170889505,-210.16593972291378,-183.50139120734775,3.589344317189585,4.836324162635528,-155.03630528341694,-427.734375,-78.61328125,-51.7578125,-412.59765625
-17.35822938690579,-0.4738067729938262,3.182974268370907,54.074916850708135,14.11460876484053,2.6550844298612852,-4.19823926490199,-16.73785818383139,-40.79753642864062,0.15621731398355704,-0.4110836427327637,-83.32049932127516,-192.12787323678197,6.7122216135938615,13.385379108384871,-236.16925175460517,-62.15936230365022,3.4763177479880363,15.724669275973131,-24.548915050923224,-1000.0,-60.546875,-86.42578125,-1000.0
-18.96198177498851,-0.22351566809147844,3.210159769350654,56.17270773410573,3.327627637300242,2.59633844608731,-3.8621140205269815,-10.95940501591289,-19.535433127669815,0.19452804346557728,-0.8966697325388304,-52.8076009775461,-157.5608243677949,3.89642129906513,10.768448824301723,-206.96246206716532,112.92077142837363,1.2935193675778032,16.163760968776423,143.2461824251767,-255.37109375,-0.48828125,-38.57421875,-173.828125
-20.28538088808081,0.0282600077696957,3.2494391632680086,58.103394642397994,-7.2949418960694805,2.5096240315069367,-3.4814799719191996,-5.215931041445024,4.608827134391519,0.13708659798062772,-1.3792273516411604,-18.957678224255535,-93.84797704251731,2.0558842347152284,4.009716089514347,-111.16115078837956,143.89687337630647,-3.341435055270146,4.773908442470646,162.00826423349025,-875.9765625,12.20703125,-5.859375,-841.796875
-21.31899341010055,0.27979133020101055,3.3016338156520306,59.839821287567915,-17.5091665403345,2.3999025816353727,-3.068158060991476,0.2883347125129396,29.07179457867984,0.001755711634531721,-1.79445561671328,15.265925007210255,-23.997124977393607,2.760134771767006,-4.208623530140736,35.75601970124846,5.634430567358665,-7.604342114287584,-10.140606799613307,0.6419879103589311,125.9765625,-16.11328125,-50.29296875,125.0
-22.060945129423075,0.530468135277689,3.367748110994885,61.357810974515374,-27.10454036188676,2.2755511380688698,-2.632972561294986,5.379127566226191,51.196681642270626,-0.1717540719239473,-2.0802288677957526,47.03593111431402,39.159383611274954,5.588859190213217,-10.484891488566065,194.19924845306986,-132.12765448096363,-7.470354795871184,-17.02423192817343,-179.2863629815772,-1000.0,-44.43359375,-67.3828125,-1000.0
-22.515713736184807,0.7802894285175558,3.4486981654361553,62.63651144383273,-35.903447613596576,2.1461504396392574,-2.1863562331880457,9.917735117258706,68.54651437028949,-0.3363548546323956,-2.187471447884811,73.9059895941005,93.86649198145028,7.9129389155157,-12.67582870886944,313.01784564979096,-107.12494588676923,-1.8805908344369746,-11.202501080804971,-190.51682163552798,-597.65625,-57.6171875,-30.76171875,-403.80859375
-22.693601563642773,1.0291831956151252,3.545148280047022,63.655825475941214,-43.761666716681546,2.019803146895872,-1.738603814708773,13.79569273844055,79.1783393416701,-0.4533865305021463,-2.0877772014268037,93.97194455849777,141.74876837123858,6.454057902418711,-10.711320235397208,348.46260733898674,50.95202125580859,5.807006905527036,1.6145712678673116,-12.722046465860672,973.14453125,-65.91796875,-12.20703125,-883.7890625
-22.60221720812599,1.2765507927873168,3.657776891723748,64.39599648519987,-50.54335900487728,1.9013929035457786,-1.2987833424431583,16.935262732212596,81.94084631856757,-0.5026495925147652,-1.7736583183656616,106.00044913540601,185.72822395387297,-0.2755729057812921,-5.951086343545826,285.3409544942096,161.86010052763294,10.476391551055347,11.282207292541216,188.74755028118415,345.21484375,-81.0546875,-37.59765625,337.40234375
-22.237048964538005,1.5210399283069906,3.7873938533342746,64.84164420678339,-56.09559017022654,1.7918470093719305,-0.8742254713326435,19.30240212067709,76.66816130956967,-0.48563889675117256,-1.2586275043341497,109.53778177761434,224.64903346895255,-10.513063387171103,-0.39814140977548845,148.11685748061598,96.76318490531017,9.045000570031707,11.727195863939135,227.4594181519589,-1000.0,-77.63671875,-79.58984375,-1000.0
-21.588177803575967,1.7604930993038426,3.934530965130762,64.98334411073091,-60.2764317668904,1.6882232296729889,-0.4717412175816739,20.909428230175525,64.06608131926305,-0.4228060080980632,-0.5809263552612781,104.90818772358483,238.09538202354037,-19.800039669605127,3.7624169952806303,-11.845157617044185,-88.88103043700934,2.227949071601469,4.50019522689315,68.93557673112306,-951.171875,-73.2421875,-71.2890625,-747.55859375
-20.654258467621442,1.992128045621823,4.099014867983514,64.81553975838945,-63.00431120774381,1.5847383627750462,-0.09881420594192453,21.804107424768226,45.44253281078038,-0.3453837254194754,0.1962278021234537,93.09833117920807,190.94589280034427,-23.14837378708399,4.973519788008154,-142.70716020229486,-210.77418385502932,-6.2374475392105655,-3.880544197211087,-147.11412599523064,513.18359375,-42.48046875,-25.87890625,794.921875
-19.44087420916731,2.21300968765205,4.280121616455035,64.34254289586342,-64.25387932393039,1.4747993320831274,0.2371511295925363,22.082694180969284,22.584349281393063,-0.2831902772187464,0.9944843463983574,75.6773970634859,70.84324929241777,-17.561571363700818,3.3957812718943075,-207.24835718337098,-130.08574785581578,-11.67679341838089,-7.382009716139159,-235.657282560809,801.26953125,-9.765625,-25.87890625,818.84765625
-17.94760529264859,2.4206847493199803,4.477044380785643,63.589827510230776,-64.01531182562739,1.3534528504376704,0.5305347898405162,21.915878770705326,-2.2834904783841634,-0.2524725278453891,1.7348969478608052,54.714059723332575,-86.02616000732978,-3.7124877640616845,0.9683149566898737,-190.58502781850186,104.56638941225887,-10.821175450498945,-4.778629648503505,-128.3272091707414,-719.23828125,-24.90234375,-55.17578125,-701.171875
-16.16757157957916,2.613607914813719,4.68903193552195,62.60058221035713,-62.29481836955407,1.2189359528594246,0.778021398330768,21.5235316724896,-26.736160618793306,-0.24999107632813705,2.347649671155976,32.47201318325143,-219.23335788391762,13.8640031299296,-0.07894434624380206,-115.03561917524134,276.1169836995097,-3.7415531930576087,0.004186282413989054,67.54462644783965,-1000.0,-21.484375,-41.9921875,-1000.0
-14.10054826726954,2.7911643801099077,4.915288777522913,61.41947575937809,-59.15705657505936,1.0726892180198682,0.9782547264659917,21.108882740516574,-48.546275638253064,-0.25577485509072195,2.7774287162425666,10.973718168450423,-287.8216719693578,28.310278738821143,1.1763802548151623,-38.41878717559575,195.02250251254662,5.771303915772982,2.0481224360111017,175.580838892666,-42.48046875,-25.390625,-4.8828125,147.94921875
-11.75997320092612,2.953464025083371,5.155172483658452,60.084676646481824,-54.74359384961049,0.9184682345908612,1.132344744871805,20.823281567953167,-65.952889571165,-0.24116676141343793,2.9902038923681653,-8.259081716850304,-284.2441595561626,33.35776694598858,4.08432235729256,-15.411873594458493,-93.40640830920017,12.242681051616616,0.44942743176685257,125.47748999776421,-856.4453125,-43.9453125,11.71875,-825.1953125
-9.169781915907471,3.1010274870020362,5.408604973089048,58.63028191290417,-49.25507946829789,0.7610370888182081,1.24488209951872,20.76835140979024,-77.74138706194256,-0.17887825209536615,2.979267699111546,-24.252423183925085,-221.31338999255146,26.232213531298733,7.117341690034778,-56.16517185945001,-322.04081247754925,11.881717759249314,-1.2390252888177176,6.604362780686857,-3.90625,-62.5,-21.97265625,-5.37109375
-6.360894289627096,3.234374376098647,5.676078360414161,57.08776538669788,-42.9304790644342,0.6045851850644773,1.323457121310177,20.997977486941114,-83.26039102589787,-0.052967571960954134,2.7628853987835846,-36.562959998121606,-119.77731842182028,9.019163254395899,8.4581073206919,-122.12733098501813,-258.3987299961835,4.919675014362961,0.21920055827419926,-54.179677787384755,-1000.0,-67.87109375,-59.08203125,-1000.0
-3.3707442637977785,3.35367143074523,5.958082460136109,55.48422459540504,-36.035071752885685,0.45146934198622807,1.3762700333545483,21.51309694174644,-82.42194713537381,0.13473306522849388,2.3731723142541745,-45.233045771069634,-3.8168784753458183,-12.077149165587683,6.463694482420556,-155.565340170274,52.310112166172814,-4.583718507609057,3.5523986144727755,-34.9725089918036,-322.75390625,-67.3828125,-57.12890625,-229.00390625
-0.24388919849903673,3.4586247770025342,6.254525292353864,53.840774036904946,-28.85115099087301,0.3019052790438827,1.4098509770775633,22.26031282192175,-75.66517668846993,0.3644935117968938,1.845370450477734,-50.69049721722716,101.53838261722623,-29.16814078967505,0.5943264553184856,-116.13203744730947,319.81921229484436,-11.222484789769911,4.586040545940533,-16.481650739309817,-858.88671875,-51.26953125,-30.76171875,-818.359375
2.9695167753652276,3.5486613130182447,6.564624258807675,52.1735089446339,-21.661715181338053,0.1547058604043426,1.4284881222246482,23.141649074734513,-63.85521630389094,0.6046890328399573,1.2142872587054638,-53.58645477895275,176.0318728559356,-35.7947067633551,-7.614554280003875,-2.2074033614038893,292.602043152605,-11.443224286464092,1.4511991312174664,-55.83523111184989,219.23828125,-31.73828125,-58.10546875,207.03125
6.218080178268645,3.6232746764360697,6.886972565121769,50.496591610220904,-14.72623420360058,0.00857018081587991,1.4343812140985306,24.032823270991532,-48.12910172897278,0.8208887036037453,0.5141160460582076,-54.60690021553415,210.1398000123021,-29.50297906384192,-14.851356817692736,150.00933700831416,3.252870724498881,-5.544415534139186,-3.243044379532707,-102.4111921639338,-1000.0,-44.43359375,-85.44921875,-1000.0
